fullId,category,wnsynset,wnlemmas,up,front,unit,aligned.dims,isContainerLike,surfaceVolume,solidVolume,supportSurfaceArea,weight,staticFrictionForce,name,tags
wss.f729d88f6d037e0a1bb8470720a752bf,"MediaStorage,WallUnit,TvStand",n3295564,entertainment center,,,0.018351286648788472,"267.9288\,126.62388\,69.734886",true,0.52067,1.248399,1.574697,363.7070441076592,6109.750303034205,home entertainment center,"desk,stand,table,tv"
wss.f72de241037d474e76bb31db0358e9c6,"Purse,_StanfordSceneDBModels",n2777157,"bag,handbag,pocketbook,purse",,,0.023142834383944245,"55.194504\,27.72905\,23.433739",true,,,,,,bag,"backpack,bag,bolsa,mochila,shlouder bag"
wss.f732c387a9edad30998b772595cc99e5,"_StanfordSceneDBModels,VideoGameConsole,Gamecube",,,"0\,0\,1","1\,0\,0",8.23960693884916E-4,"22.91665\,16.67544\,29.66044",false,6.95E-4,0.008309,0.046962,,,gamecube,"console,entertainment,gamecube,home,nintendo,system,video game,videogame"
wss.f73493b7c8a78000b594bbf2c494ab81,"Telephone,_StanfordSceneDBModels",n3184576,desk phone,,,0.026485965641807212,"27.141098\,11.791189\,38.92285",,,,,,,desk telephone,"desk phone,desk telephone,phone,telefono,telefono tavolo,telephone"
wss.f73afa79f33dea2143acec71ba42b6b7,Monitor,n3787723,"monitor,monitoring device","0\,0\,1","0\,-1\,0",0.003742320043149969,"54.858116\,42.56702\,10.0396",,,,,,,monitor,*
wss.f73dde8df5d0e5c7f91663a74ccd2338,"Chair,OfficeChair",n4380791,swivel chair,"0\,0\,1","0\,-1\,0",0.021015488548711526,"58.738377\,102.979965\,60.432835",false,0.009428,0.030749,0.008091,11.167386105242402,111.176791878935,steelcase criterion     task stool base office chair,"chairs,criterion,ergonomics,long term seating,plus size chair,steelcase chairs,stools,task chair,work chair"
wss.f73e5de066a22777d56fd630d4bb1d87,,n3783287,modem,,,,"14.923523\,12.15042\,2.7218628",,,,,,,cable modem,*
wss.f73fe719094a76ef62e5325f0ce7656f,Desk,n3184367,desk,"-7.0889636383242305e-9\,7.088963194235021e-9\,1","-0.7071067690849304\,0.7071067690849304\,-7.0889636383242305e-9",0.010689904726116669,"153.37317\,49.307182\,66.79805",false,0.042966,0.108658,0.148511,25.7796,156.6368496,the angela reception desk,"metal and wood reception desk,metal reception desk,office furniture,reception furniture,wood reception desk"
wss.f7406ab1903736b11e652fa812161367,,n4405444,"tea service,tea set",,,,"20.000011\,3.470554\,20.000011",,,,,,,tea set cookies,"cookies,flowers,scenestudio,tea set"
wss.f741864eb54d47d466da45b121c8ad2d,PersonStanding,n5224944,person,,,0.01988218964049254,"35.4414\,144.45386\,1.13017126E-13",,,,,,,man,*
wss.f75d1962eb04669a164790a64bab08f0,,n3216337,"display panel,display board,board",,,,"17.011879\,15.9927435\,4.295957",,,,,,,konzesys kz led                     led                                                    keys with led display control panel,"control system,controller,konzesys,lectern,multimedia,podium,vga,vga splitter"
wss.f75f420886341e335af7bda11bcf68ea,,n3992042,portal,,,,"27.999994\,22.4009\,11.106692",,,,,,,portal  c  bookend,"bookend,portal,steam,sujetalibros"
wss.f771417d5673c2d6b636ebacef8df51a,TrashBin,n2750182,"ashcan,trash can,garbage can,wastebin,ash bin,ash-bin,ashbin,dustbin,trash barrel,trash bin",,,0.03972934680734283,"49.62201\,69.9173\,47.771084",true,0.00747,0.107182,0.008116,,,stainless steel pedal bin,"garbage bin,oval bin,pedal bin,round bin,rubbish bin,stainless steel,stainless steel pedal bin"
wss.f7789559cb38d0e972b92bd86ed3f51f,,n9642198,"female,female person",,,,"64.39611\,167.3047\,9.023907E-14",,,,,,,photo woman,"entourage,female,people,woman"
wss.f7800c8710eacfb9b7212d4f8780127f,_StanfordSceneDBModels,n3920557,"pepper shaker,pepper box,pepper pot",,,0.004212518885450546,"17.627834\,16.226833\,17.06167",,,,,,,d challenge     salt and pepper,"beans,chloride,egg,food,legend,mills,peppah,pepper,peppery,salt,salty,skake,sodium,spleen"
wss.f7896eb08596dcd6f9883d2fd957d60f,"Table,CoffeeTable",n3067971,"coffee table,cocktail table","0\,0\,1","0\,-1\,0",0.022493335125378627,"127.08077\,44.235397\,63.540466",false,0.027352,0.055477,0.007886,22.946173783284962,272.7039388492457,oval cherry wooden coffee table with curved legs,"cherry,coffee,curved,legs,living,lounge,oval,room,round,side,table,wood,wooden"
wss.f78ac71ed599c459e8058cf23f6382c1,"Bed,QueenBed",n2821967,bed,,,0.022005612435280493,"174.25914\,65.036705\,263.0277",false,0.384404,1.678265,0.217888,233.106528047424,2079.230393851353,modern bed,"bed,bedroom,dekens,house,jast,kussen,kussens,lakens,latest,new,pillow,pillows,recent,slaapkamer,sleep,sleeping"
wss.f7915b7139ae982967b8677819b89df7,,n4165311,scythe,,,,"796.0667\,568.6826\,445.89166",,,,,,,zidrii scythe,"alien,alien invasion,galactic empire,invasion,sci fi,science fiction,soldiers,space,space soldiers,space war,spaceship,war,zidrii,zidrii armada,zidrii empire"
wss.f7a0f1e7e03fba8c9628f611995a13ab,"Table,DiningTable,_AttributesTrain",n4386330,table,"0\,0\,1","-1\,0\,0",0.022483053738595576,"177.26381\,69.485\,76.35559",,,,,,,table,"dining table,diningroom,dinner table,eetkamertafel,table,tafel"
wss.f7a6f2abbf005b316798e8ce82182919,"Bookcase,4Shelves",n2874241,bookcase,"0\,0\,1","1\,0\,0",0.013967124839214223,"81.933105\,81.93311\,21.445694",true,,,,,,bookcase,"bookcase,books,bookshelf,shelf"
wss.f7b2c1368b2c6f9a8b43e675a8d9c006,Rock,n9438954,"rock,stone",,,0.03936323982353942,"56.630707\,114.58008\,90.101654",,,,,,,rock,"boulder,cloud,granite,gratex,intresto,malcolm lambert,mesh,meshlab,phogra,photogrammetry,photosynth,point,prohardscaper,rock,rocksolver,stone,synthexport"
wss.f7b3550d5e59934595bea7c29e873d16,"Lamp,FloorLamp",n3371905,floor lamp,"0\,0\,1","1\,0\,0",0.004944810552915508,"54.392918\,135.57831\,93.83384",true,,,,,,floor lamp,*
wss.f7b52f9c95ebaf3ff91663a74ccd2338,Chair,n4380791,swivel chair,"0\,0\,1","0\,-1\,0",0.029125763389105858,"74.49238\,124.733665\,70.19417",false,0.018408,0.044055,0.009306,21.8041200069264,217.07068147087773,cobi stool base with arms,"chairs,office furniture,seating,steelcase"
wss.f7bc71483088b9192150cf14c949b016,"Lamp,TableLamp",n4387620,table lamp,,,0.01889138416368531,"34.647045\,64.855446\,34.96506",true,0.001814,0.007605,0.029626,3.8994994855672402,38.61868512400517,table lamp,"ampe,antique,art,desk lamp,eco friendly,electronics,evening,lamp,lampa,lampara,lampe de chevet,lampka,lampka nocna,light,night,night light,oswietlenie,table,table lamp"
wss.f7c427ea1f3ff553d01673c7c57450c9,"Lamp,FloorLamp",,,,,0.024753472541717038,"50.05286\,161.1159\,50.05286",true,0.008185,0.016878,0.013309,17.5950404020771,174.2524463836727,lampa,*
wss.f7c95d62feb4fb03c0d62fb4fabc5d06,"TrashBin,_Attributes",n2750182,"ashcan,trash can,garbage can,wastebin,ash bin,ash-bin,ashbin,dustbin,trash barrel,trash bin",,,0.03630910523200601,"47.00429\,78.20364\,36.16028",true,0.007857,0.093702,0.098732,,,trash can,"basura,basurero,can,papelera,trash"
wss.f7cd7da83f3e045d3321831d2245cf06,ToiletPaper,n15099708,"toilet tissue,toilet paper,bathroom tissue",,,0.04622984637968972,"37.561424\,41.482037\,24.732876",,,,,,,k       revival reg  toilet tissue holder,"kohler,revival,tissue holder"
wss.f7cfc7663ad87b1e10e2f02e4d893865,"Shoes,_StanfordSceneDBModels,_SceneGalleryModels,_OIMwhitelist",n4206070,shoe,,,0.0027408218538209155,"33.31935\,21.127234\,31.213205",,0.00116895,0.00525866,0.0254981,,,gravity shoes,"gravity shoes,reaper shoe,shoes"
wss.f7d318e6ffbd363a8d1fe8cdc415f4c5,Plant,n11628701,"pine,pine tree,true pine",,,0.006379543907186789,"172.42441\,239.78856\,167.96701",,,,,,,pine tree,"arbre,baum,entourage,kiefer,pin,pine,pinie,plant,tree"
wss.f7e1f61db8671316ea8cbb077ef6818a,"WallArt,Poster,_StanfordSceneDBModels",n6806283,"poster,posting,placard,notice,bill,card","0\,0\,1","0\,-1\,0",0.030873875515101314,"112.23885\,68.59432\,1.5436941",true,0.013635,0.013635,0.019684,16.520511585074395,378.16155692344927,team fortress   poster,"picture,poster,team,two,valve"
wss.f7e29e0b93652ea4b522742df2e8c383,Plant,n17402,"plant,flora,plant life",,,0.015796261362715013,"189.22151\,45.793266\,190.9997",,,,,,,circle planter,"brick bed,circle,eco friendly,flower bed,garden,grass,greenroof,planter"
wss.f7eda7a86151f31a1b23ead1cf59064b,Piano,n2769797,"baby grand,baby grand piano,parlor grand,parlor grand piano,parlour grand,parlour grand piano",,,0.02142724922674012,"126.956665\,153.65117\,127.58341",false,0.107203,0.381426,0.00562,64.32180000000001,390.8192568000001,baby grand piano,*
wss.f7ee121bcda734f9e25865f244b5a66,Camera,n3200746,digital camera,"0\,0\,1","0\,-1\,0",0.002523963677309605,"20.022467\,10.537549\,3.0287552",false,8.9E-5,5.11E-4,0.004348,,,digital camera,"camera,digital camera,photo"
wss.f7f3fd9cf37582cb9cfbfcb171da829d,,n7828160,spice,,,,"119.999916\,93.42018\,56.03161",,,,,,,meuble salle de bain sanijura spice up,"meuble salle de bain,sanijura,spice up"
wss.f7f54c5f327cf4e67f9b7f6522028930,_StanfordSceneDBModels,n3974625,"plug,male plug",,,0.05141292739308349,"26.68552\,4.6369524\,25.608675",,,,,,,lexar media  trade  cf card reader,"camera,card,cf,computer,lexar,media,memory,plug,reader,usb"
wss.f7f5cb907c50a8791f66341aa9abe5e0,"Table,RoundTable",n4121648,"Round Table,King Arthur's Round Table","0\,0\,1","0\,-1\,0",0.017410757689161623,"110.37307\,52.437546\,110.37308",false,0.025754,0.072908,0.21652,21.60557764019892,256.7716160106563,round table with baluster pedestal,*
wss.f7f945288a571090202be79d8b285c1e,Gun,n2763663,"automatic pistol,automatic","0\,0\,1","0\,-1\,0",7.081597726705654E-4,"9.825718\,50.014904\,104.96326",false,0.00845,0.012282,0.00195,,,ssf automatic pistol,"auto,cilender,cilinder,for,gas,general,gins,gun,gunz,ias,machein,pistol,pistols,pistolz,rifle,sac,sason,sasonite,silencer,smg,ssf,sub,submachinegun,supresor,uaf,uga,vote,zonan"
wss.f800fbcdef1ac9038b5dbcd4be5ceef8,TV,n4413042,"television receiver,television,television set,tv,tv set,idiot box,boob tube,telly,goggle box","0\,0\,1","0\,-1\,0",0.009370867751007254,"92.068954\,60.451378\,5.6225204",false,0.009555,0.015875,0.019867,23.6996389814184,160.43407934594893,widescreen television,"flat,flatscreen,fujitsu,hd,hdtv,mission impossible,mounted,plasma,plasmascreen,screen,speaker,television,tv,wall,wide,widescreen"
wss.f811252fcd1f7d686845a0762dd07baf,"Computer,Laptop,_AttributesTrain",n3648120,"laptop,laptop computer",,,0.0247232414971678,"28.616669\,19.07539\,29.02533",,,,,,,notebook,"apple,computer,laptop,notebook"
wss.f814eb2a6234540aa35a7666f0cfa5bb,"Chair,SideChair,_StanfordSceneDBModels,_OIMwhitelist",n4338415,"straight chair,side chair","0\,0\,1","0\,-1\,0",0.029033462509297163,"65.6586\,113.65497\,68.934814",false,0.020571,0.034914,0.011274,24.3661751772318,242.57719407526216,chair,"chair,small"
wss.f8171ecf95e7fcc6d104ea833df0d0fe,"TvStand,TV",n4413042,"television receiver,television,television set,tv,tv set,idiot box,boob tube,telly,goggle box","0\,0\,1","0\,-1\,0",0.019038369970900807,"125.65324\,104.71104\,40.813503",true,0.049953,0.213436,0.023128,34.89399806846928,586.1685076679425,widescreen rear projection tv w stand,"hdtv,projection,rear,sxrd,tv,widescreen"
wss.f8174abfed99458ef22304412c1dca9e,"Stool,Barstool,_AttributesTrain",n4334034,stool,,,0.049638392914670225,"54.32772\,97.85265\,54.32798",false,0.014875,0.046553,0.021624,16.9467036104625,111.78591280534965,tamborete de madeira  stool wood  tabouret  bar stool  partner,"bar stool,partner,stool wood,tabouret,tamborete de madeira"
wss.f818a96b9d4b75a28bf7aa8796804774,,n4483494,tray,,,,"67.00012\,8.00001\,43.999912",,,,,,,wooden white tray,*
wss.f81a05c0b43e9bf18c9441777325d0fd,"Couch,_Attributes",n4263630,"sofa,couch,lounge",,,0.016129538598247468,"210.30951\,86.270294\,94.920074",false,0.214933,1.114293,1.694263,340.48657710584934,3232.9002732749955,sofa leopard,"animal,asiento,comfort,comodidad,decoracion,decoration,furniture,leopard,leopardo,lounge,mueble,rubicundo,salon,seat,sofa,sofa leopard"
wss.f81a377a3c0fa9f711fc2b865c2a185b,"ChestOfDrawers,Armoire",n2742555,armoire,,,0.016633231355793494,"115.43347\,175.88367\,41.517548",true,0.094098,0.870602,0.42294,65.61966332508685,1436.9386325868795,wardrobe morelato,
wss.f81fd6b4376092d8738e43095496b061,Table,n4386330,table,"0\,0\,1","0\,-1\,0",0.039409606818584735,"70.937294\,108.37642\,83.23545",false,0.028379,0.074793,0.003799,23.80774589777142,282.943297769916,shaker table from woodworking magazine issue,*
wss.f822931fe07a7654ce41b639931f9ca1,"CerealBox,_StanfordSceneDBModels,FoodItem",n21445,"food,nutrient",,,0.02161011627190302,"27.552887\,36.196945\,7.574356",,,,,,,cicipopo sugar cereal box closed,starberry fruit chocolate candy dinnre food box doughnut dougnuts flour nice good sweet taste top cream creamed creamy brown brownies cereal breakfast coffee sugar package pakcage special dinner cookie cookies cook cooking coocking king burger mcdonalds katsup ketchup white chocolate dark pillow cicipopo products main course table chair made in china factory cici popo pop tarts toast beer soda drink alcohol martini stomac  blood energy drink  fish meat carbohidranti trash plastic kitchen citken chiken shop shelf fabricated orange banana fruit flavored apple cherry berry barry barrel
wss.f82a8bff8cd27cc91c19e7863a1c200b,Desk,n3184367,desk,,,0.01635761520044471,"141.681\,60.96172\,54.739944",false,0.030346,0.055649,0.099485,18.2076,110.6293776,t   arches collection   office desk,"arches,arches collection,arches desk,furniture,office,office desk,office furniture,study,study furniture"
wss.f82d3bf2b6194b7b306928a0ea1eb003,,n2892887,brake,,,,"84.82593\,132.57222\,232.63022",,,,,,,honda hornet cbf    gift for mandun by mandun,"cbf,gift,honda,hornet,mandun,motorbike"
wss.f82e90f8a6d49827e8784f880dac0f61,"WallClock,Clock",n4555566,wall clock,,,0.06596941430273749,"64.93053\,64.93053\,15.583295",true,0.006259,0.06466,0.102106,,,karlsson wall clock   led the time roll,"clock,karlsson,led"
wss.f83f1cbaf6c41a5db04cb542e2c50eb4,"Chair,_EvalSetWithPrior",n2741540,armchair,"0\,0\,1","0\,-1\,0",0.03373958364991348,"93.03555\,95.663185\,93.55852",false,0.025576,0.094205,0.002905,30.2945552638608,301.5971180627536,ch   chair by carl hansen  amp  son,*
wss.f840713592f9024bf155d75bbf62b80,ChessBoard,n4386330,table,,,,"170.4975\,76.581\,170.4975",,,,,,,ip   homestead series independent post table with game board,"bench,benches,campus furniture,center post,checkers,chess,chess board,courtyard furniture,game,game board,green furniture,green movement,green outdoor furniture,landscape architecture,landscape furniture,mall furniture,outdoor furniture,outdoor tables,park benches,park tables,picnic tables,post,site furniture,steel furniture,street furniture,tables,town furniture,victor stanley,victor stanley inc products,vsi"
wss.f84313fa79e1bbd3d826e39f6130227f,PottedPlant,n17402,"plant,flora,plant life",,,0.021164574463568512,"45.295662\,114.84468\,61.057472",true,0.00641,0.010852,0.03703,10.630344,59.67207456,crystal vase with twigs,"crystal vase,twigs,vase"
wss.f84b64afc16f8236ea8d21818fdcbc03,,n7654678,"doughnut,donut,sinker",,,,"1582.1024\,1173.6947\,1777.9415",,,,,,,krispy kreme doughnuts,"box,doughnuts,kreme,krispy"
wss.f84d7f1f93824635445e8a9f7056c268,LightBulb,n3671250,"light bulb,lightbulb,bulb,incandescent lamp,electric light,electric-light bulb",,,,"782.02545\,2165.6692\,759.1244",,,,,,,double helix lightbulb  high polygon,"bulb,double,glow,helix,high,jon,light,poly"
wss.f85172a554c02915d79f2fc0b8d8ffad,"Pen,_StanfordSceneDBModels,_SceneGalleryModels,_ReferenceSizeModels,_AttributesTrain",n3913116,pen,,,2.257773835232427E-4,"1.0147067\,14.306186\,0.9732744",true,,,,,,pen,*
wss.f8519e593fdb348ab3d135d7fc8306a1,"Couch,Sectional",n4172470,sectional,,,0.011349755184139705,"140.73697\,37.29314\,70.368484",true,0.043383,0.186571,0.693193,68.72527333905477,652.5424786118888,crate  amp  barrel valise sofa,"chaise,comfy,couch,furniture,microfiber,sectional,sofa"
wss.f851ba9ce33820325de164737a8ca010,Sink,n4561206,"washbasin,basin,washbowl,washstand,lavatory",,,0.10055831237852271,"163.86359\,105.15422\,125.39581",true,0.08331,0.413147,0.518867,221.512859686149,5492.6449600826545,k      crucible trade  vessels countertop lavatory,"crucible,kohler,lavatory,sink"
wss.f853ac62bc288e48e56a63d21fb60ae9,"Bottle,BeerBottle",n4599016,wine bottle,,,0.0013050037063447298,"10.275625\,32.68669\,10.275625",true,4.17E-4,0.001718,0.002967,0.9415446649584002,14.89882144091858,bierflesje,"beer,bier,bottle,fles,flesje,glas,glass"
wss.f85e3fe4f1e0fd27b2302e21338c08b,,n3517291,"helicopter,chopper,whirlybird,eggbeater",,,,"869.9989\,23.000006\,870.00055",,,,,,,helipad,"helicopter,landing,landing pad"
wss.f862d2b1189f9dc416a464bb634a1dba,"Computer,Laptop,_AttributesTrain",n3648120,"laptop,laptop computer",,,0.0010196445855509368,"48.22419\,27.380314\,32.057228",false,0.002042,0.00441,0.151977,,,simple macbook pro,"apple,macbook,mbp"
wss.f86c1da9ed243ff055f46d55537192b6,Desk,n4615687,writing desk,"0\,0\,1","1\,0\,0",0.026619956164371714,"127.77579\,79.85987\,63.887894",false,0.042993,0.199373,0.198104,25.795800000000003,156.73528080000003,writing desk,"biurko,cherry,desk,escritorio,furniture"
wss.f872a64810c123a47abde6405e4d8323,,n2776843,"bag,traveling bag,travelling bag,grip,suitcase",,,,"79.99984\,44.6755\,50.556717",,,,,,,bag,*
wss.f8745ee3fc3fb3d0f3ba576cb5fdcfc2,"_StanfordSceneDBModels,DecorativeAccessory",n3965779,plate,,,0.03300949139888474,"53.11577\,57.635563\,15.919995",,,,,,,decorative plate and stand,"decorative plate,plate,pottery"
wss.f875f7a33f4c06197d015af8929f0e88,Violin,n4544161,"violin,fiddle","1\,0\,0","0\,0\,1",,"340.08008\,1279.3677\,162.66211",false,8.11995,21.246469,21.288942,,,violin,"musical instrument,violin"
wss.f8760b585415ba4a6b32fbc60e12dcfe,Candle,n2951508,"candle,taper,wax light",,,0.0015698630784917334,"14.87855\,20.644037\,11.3029995",,,,,,,candle on holder,"candle,candle holder"
wss.f87682301c61288c25a12159dbc477b5,Couch,n4263630,"sofa,couch,lounge","0\,0\,1","0\,1\,0",0.021242879070386324,"194.8656\,75.41711\,130.46825",false,0.184411,0.83364,0.060259,292.13508475044205,2773.8056617407055,sofa montreal with dormeuse,"architecture,architettura,arredamento,couch,design,divano,dormeuse,furniture,modern,salotto,seating,sofa,starnav"
wss.f8788ee72552e46d2cb30f9f0e012738,CellPhone,,,"0\,1\,0","0\,0\,1",0.001919818623943667,"20.530138\,16.833008\,1.7983613",false,1.36E-4,4.08E-4,0.01497,,,nokia n,"cellulaire,nokia,ordianteur,portable"
wss.f87c2d4d5d622293a3f3891e682aaded,Couch,n4263630,"sofa,couch,lounge",,,0.03328301102869696,"196.69128\,93.13052\,115.42282",false,0.214563,1.041429,0.010626,339.9004408050989,3227.3349431436895,sofa   lugares,"furniture,sofa"
wss.f87dddbe39fc30401004e38c7c1c259,,n13175381,pad,,,,"921.3863\,145.415\,1067.1581",,,,,,,helicopter pad,"helicopter,helicopter landing pad,pad"
wss.f87ef5a5c13e7b29d810b14a81e12eca,"Table,AccentTable,_StanfordSceneDBModels",n4386330,table,"0\,0\,1","0\,-1\,0",0.030808093849530746,"70.98182\,68.54801\,65.494",false,0.004743,0.005882,0.003875,3.9790034459681403,47.28849012730228,bdi float   point end table by smart furniture,"bdi,bdi tables,float end table,float table"
wss.f889fdcf54cd73d47be728bffb08bde,Cabinet,n2936496,cabinet,"0\,0\,1","1\,0\,0",0.008909336694285144,"57.155178\,162.2693\,58.16487",true,0.128051,0.521507,0.318695,86.08140267580855,851.1358114287071,filing cabinet,"cabinet,filing,filing cabinet"
wss.f89060c1fa4e44fdd1ec4bb78b9062a2,"_StanfordSceneDBModels,MediaPlayer",n2991759,CD player,,,0.035549474697788824,"62.21158\,13.864295\,46.214317",true,0.004177,0.03815,0.024331,,,vcr player,"architecture,electronics,player,stereo,tape,vcr"
wss.f89a4c251c6b06b5bb6caad47eee6580,,n4197095,shelf,,,,"91.44\,99.06\,45.72",,,,,,,small shelf,*
wss.f89a99ad9bb33c333c2a189ff7885a1b,Umbrella,n4514450,umbrella,,,,"267.99997\,261.9197\,267.99997",,,,,,,umbrella,"furniture,outdoor,sun,teak"
